"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.032872300E1,-3.859999895E0,3.529000044E0,1.401200008E1,1.495625578E1
1.033342362E1,-3.609999895E0,3.407000065E0,1.400199986E1,1.485583214E1
1.033848346E1,-3.259000063E0,3.157999992E0,1.371399975E1,1.444533954E1
1.034340292E1,-3.012000084E0,3.009999990E0,1.329599953E1,1.396122659E1
1.034845923E1,-2.318000078E0,2.923000097E0,1.068500042E1,1.131752128E1
1.035342669E1,-2.085999966E0,3.019000053E0,6.363999844E0,7.346172554E0
1.035915808E1,-3.729000092E0,2.611999989E0,3.970000029E0,6.040603103E0
1.036342769E1,-4.423999786E0,2.433000088E0,4.532999992E0,6.785230465E0
1.036846946E1,-5.480999947E0,2.365999937E0,6.052999973E0,8.501654239E0
1.037345716E1,-6.072999954E0,2.776999950E0,7.302000046E0,9.895062498E0
1.037842192E1,-6.303999901E0,3.502000093E0,8.737000465E0,1.132870675E1
1.038344608E1,-6.252999783E0,4.302999973E0,1.099400043E1,1.335978520E1
1.038842916E1,-5.992000103E0,5.012000084E0,1.386600018E1,1.591509255E1
1.039343923E1,-5.632999897E0,5.571000099E0,1.667900085E1,1.846498848E1
1.039857739E1,-5.453999996E0,5.906000137E0,1.885499954E1,2.049726717E1
1.040342946E1,-5.570000172E0,5.815999985E0,1.992099953E1,2.148713522E1
1.040843762E1,-5.791999817E0,5.092000008E0,1.950600052E1,2.097521829E1
1.041342792E1,-5.952000141E0,3.826999903E0,1.784900093E1,1.920049656E1
1.041841138E1,-5.997000217E0,2.434000015E0,1.594900036E1,1.721217535E1
1.042343692E1,-5.886000156E0,1.345999956E0,1.463000011E1,1.582699015E1
1.043051169E1,-5.361999989E0,7.799999714E-1,1.354800034E1,1.459135898E1
1.043352462E1,-5.116000175E0,8.330000043E-1,1.315400028E1,1.413842531E1
1.043841208E1,-4.576000214E0,1.067000031E0,1.213399982E1,1.301200287E1
1.044341708E1,-4.024000168E0,1.368000031E0,1.111100006E1,1.189614743E1
1.044839446E1,-3.572999954E0,1.730999947E0,1.055200005E1,1.127419152E1
1.045358562E1,-3.312999964E0,2.117000103E0,1.047999954E1,1.119321440E1
1.045843992E1,-3.253000021E0,2.450000048E0,1.060000038E1,1.135537395E1
1.046339592E1,-3.286000013E0,2.707000017E0,1.066699982E1,1.148523096E1
1.047131569E1,-3.244999886E0,2.881999969E0,1.054800034E1,1.140597471E1
1.047352338E1,-3.188999891E0,2.858999968E0,1.041199970E1,1.125847854E1
1.047907816E1,-2.992000103E0,2.697000027E0,1.006499958E1,1.084112957E1
1.048342554E1,-2.763000011E0,2.397000074E0,9.821999550E0,1.048100442E1
1.048841062E1,-2.584000111E0,2.065999985E0,9.736000061E0,1.028275788E1
1.049410616E1,-2.471999884E0,1.789999962E0,9.704000473E0,1.017263528E1
1.049840692E1,-2.275000095E0,1.728000045E0,9.859000206E0,1.026457474E1
1.050340992E1,-2.098000050E0,1.817999959E0,1.005099964E1,1.042733532E1
1.050838354E1,-1.666000009E0,2.150000095E0,1.043999958E1,1.078849608E1
1.051344677E1,-1.271999955E0,2.451999903E0,1.054199982E1,1.089789189E1
1.051838700E1,-1.019000053E0,2.530999899E0,1.023900032E1,1.059629412E1
1.052339400E1,-9.110000134E-1,2.359999895E0,9.689000130E0,1.001380268E1
1.052838862E1,-8.659999967E-1,2.096999884E0,9.149999619E0,9.427081071E0
1.053354623E1,-8.270000219E-1,1.925999999E0,8.751000404E0,8.998522829E0
1.053840669E1,-8.080000281E-1,1.927999973E0,8.413999557E0,8.669800257E0
1.054390300E1,-8.159999847E-1,2.065999985E0,8.053999901E0,8.354706836E0
1.054841269E1,-8.600000143E-1,2.204999924E0,7.701000214E0,8.056489867E0
1.055339400E1,-9.729999900E-1,2.266999960E0,7.454999924E0,7.852581847E0
1.055845238E1,-1.123999953E0,2.262000084E0,7.289000034E0,7.714242787E0
1.056341346E1,-1.251000047E0,2.111999989E0,7.014999866E0,7.432076977E0
1.056839616E1,-1.291000009E0,1.835000038E0,6.675000191E0,7.041983649E0
1.057419723E1,-1.095000029E0,1.718999982E0,6.396999836E0,6.713835931E0
1.057846762E1,-5.139999986E-1,2.048000097E0,6.190999985E0,6.541175828E0
1.058341946E1,1.679999977E-1,2.456000090E0,5.995999813E0,6.481679890E0
1.058838731E1,5.500000119E-1,2.480000019E0,5.822000027E0,6.352053559E0
1.059340600E1,5.939999819E-1,2.224999905E0,5.807000160E0,6.246976182E0
1.059841816E1,4.009999931E-1,1.865000010E0,5.927999973E0,6.227375829E0
1.060358000E1,1.110000014E-1,1.529000044E0,6.001999855E0,6.194688402E0
1.060843046E1,-1.250000000E-1,1.361999989E0,5.868000031E0,6.025287821E0
1.061355938E1,-2.249999940E-1,1.371000051E0,5.643000126E0,5.811515857E0
1.061852038E1,-2.029999942E-1,1.435999990E0,5.545000076E0,5.731520812E0
1.062340254E1,-1.000000015E-1,1.430999994E0,5.587999821E0,5.769185643E0
1.062913862E1,1.319999993E-1,1.366999984E0,5.682000160E0,5.845617057E0
1.063356708E1,5.189999938E-1,1.356999993E0,5.699999809E0,5.882245133E0
1.063901446E1,8.989999890E-1,1.440000057E0,5.643000126E0,5.892813553E0
1.064343492E1,1.174000025E0,1.523000002E0,5.752999783E0,6.065872696E0
1.064852831E1,1.465000033E0,1.659999967E0,6.077000141E0,6.467747344E0
1.065343808E1,1.843000054E0,2.006000042E0,6.382999897E0,6.939983649E0
1.065843146E1,2.312000036E0,2.428999901E0,6.484000206E0,7.299838584E0
1.066499008E1,2.880000114E0,2.739000082E0,6.556000233E0,7.666659061E0
1.066843000E1,3.201999903E0,2.828000069E0,6.624000072E0,7.882116767E0
1.067341846E1,3.871999979E0,2.852999926E0,6.866000175E0,8.382955972E0
1.067841369E1,4.475999832E0,2.641999960E0,7.138999939E0,8.830631824E0
1.068343516E1,4.822000027E0,2.296999931E0,7.410999775E0,9.135141521E0
1.068841700E1,4.868000031E0,1.978000045E0,7.764999866E0,9.375773643E0
1.069339646E1,4.789000034E0,1.842000008E0,8.210000038E0,9.681507423E0
1.069849416E1,4.787000179E0,1.983999968E0,8.760000229E0,1.017787947E1
1.070343331E1,4.984000206E0,2.369999886E0,9.600999832E0,1.107413000E1
1.070855554E1,5.353000164E0,2.834000111E0,1.058699989E1,1.219716090E1
1.071366477E1,5.777999878E0,3.154999971E0,1.144200039E1,1.320070757E1
1.071840508E1,6.087999821E0,3.144000053E0,1.197700024E1,1.379844241E1
1.072568762E1,6.152999878E0,2.503999949E0,1.204199982E1,1.375278818E1
1.072840992E1,6.089000225E0,2.210999966E0,1.191300011E1,1.356038407E1
1.073344416E1,5.854000092E0,1.652999997E0,1.148099995E1,1.299288597E1
1.073850031E1,5.487999916E0,1.320000052E0,1.085000038E1,1.223041502E1
1.074350031E1,4.560999870E0,1.580000043E0,9.038999557E0,1.024707924E1
1.074814254E1,4.560999870E0,1.580000043E0,9.038999557E0,1.024707924E1
1.075343546E1,4.112999916E0,1.848999977E0,8.086999893E0,9.259327000E0
1.075850831E1,3.611999989E0,1.950999975E0,7.363999844E0,8.430980875E0
1.076339200E1,3.061000109E0,1.830000043E0,7.041999817E0,7.893565940E0
1.076846362E1,2.493000031E0,1.544999957E0,7.193999767E0,7.768893529E0
1.077354385E1,1.896000028E0,1.217000008E0,7.710000038E0,8.032434607E0
1.077843169E1,1.259999990E0,9.269999862E-1,8.352999687E0,8.498207618E0
1.078341846E1,6.140000224E-1,7.260000110E-1,9.177000046E0,9.226126050E0
1.078843608E1,-9.300000221E-2,6.050000191E-1,1.028699970E1,1.030519466E1
1.079382400E1,-7.630000114E-1,5.090000033E-1,1.121700001E1,1.125443642E1
1.079842716E1,-1.174000025E0,4.990000129E-1,1.200199986E1,1.206960138E1
1.080342331E1,-1.355000019E0,5.410000086E-1,1.278499985E1,1.286798069E1
1.080841869E1,-1.273000002E0,5.490000248E-1,1.324699974E1,1.331934428E1
1.081409662E1,-8.019999862E-1,5.260000229E-1,1.349300003E1,1.352704439E1
1.081838700E1,-7.900000364E-2,4.799999893E-1,1.367899990E1,1.368764696E1
1.082339300E1,3.120000064E-1,4.639999866E-1,1.372200012E1,1.373338732E1
1.082848246E1,1.090999961E0,5.049999952E-1,1.364599991E1,1.369885468E1
1.083342531E1,1.776000023E0,6.679999828E-1,1.347700024E1,1.360992048E1
1.083844469E1,2.280999899E0,8.930000067E-1,1.341800022E1,1.363976318E1
1.084339569E1,2.619999886E0,1.105999947E0,1.357600021E1,1.387066751E1
1.084843200E1,2.891999960E0,1.228000045E0,1.389000034E1,1.424091842E1
1.085348454E1,3.148000002E0,1.166000009E0,1.418999958E1,1.458168537E1
1.085848454E1,3.198999882E0,4.869999886E-1,1.410400009E1,1.447043841E1
1.086306716E1,3.198999882E0,4.869999886E-1,1.410400009E1,1.447043841E1
1.086843546E1,2.808000088E0,1.180000007E-1,1.356400013E1,1.385210771E1
1.087348746E1,2.171000004E0,-1.560000032E-1,1.276599979E1,1.295022501E1
1.087839454E1,1.424000025E0,-3.600000143E-1,1.183300018E1,1.192381103E1
1.088339392E1,7.009999752E-1,-5.199999809E-1,1.095800018E1,1.099270526E1
1.088839216E1,1.040000021E-1,-6.019999981E-1,1.033600044E1,1.035403907E1
1.089348908E1,-2.619999945E-1,-5.720000267E-1,1.008500004E1,1.010460557E1
1.089844346E1,-3.499999940E-1,-4.679999948E-1,1.020600033E1,1.022271817E1
1.090342408E1,-2.460000068E-1,-3.109999895E-1,1.052999973E1,1.053746323E1
1.090881923E1,-6.899999827E-2,-6.700000167E-2,1.084099960E1,1.084142622E1
1.091352123E1,1.430000067E-1,2.649999857E-1,1.104100037E1,1.104510584E1
1.091844454E1,3.840000033E-1,6.159999967E-1,1.120199966E1,1.122549369E1
1.092342762E1,5.960000157E-1,8.840000033E-1,1.147799969E1,1.152740859E1
1.092840546E1,7.480000257E-1,1.026999950E0,1.196500015E1,1.203226752E1
1.093355423E1,8.050000072E-1,1.060999990E0,1.263899994E1,1.270897578E1
1.093839292E1,7.440000176E-1,1.036999941E0,1.341699982E1,1.347756614E1
1.094386923E1,5.970000029E-1,1.011999965E0,1.425100040E1,1.429935542E1
1.094846846E1,4.090000093E-1,1.016999960E0,1.508800030E1,1.512776662E1
1.095437792E1,2.560000122E-1,1.049000025E0,1.577999973E1,1.581690010E1
1.095838854E1,2.020000070E-1,1.029000044E0,1.626300049E1,1.629677361E1
1.096342662E1,2.469999939E-1,8.659999967E-1,1.663599968E1,1.666035565E1
1.096844616E1,3.240000010E-1,5.550000072E-1,1.695299911E1,1.696517551E1
1.097342069E1,3.810000122E-1,1.379999965E-1,1.712299919E1,1.712779339E1
1.097877538E1,4.020000100E-1,-2.529999912E-1,1.699300003E1,1.699963714E1
1.098342554E1,4.070000052E-1,-3.810000122E-1,1.677099991E1,1.678026364E1
1.098917216E1,4.930000007E-1,-4.379999936E-1,1.545300007E1,1.546706514E1
1.099337162E1,5.879999995E-1,-3.619999886E-1,1.483699989E1,1.485305874E1
1.099841146E1,9.269999862E-1,-1.459999979E-1,1.348999977E1,1.352260104E1
1.100343577E1,1.450000048E0,6.199999899E-2,1.213700008E1,1.222346576E1
1.100961554E1,2.326999903E0,2.460000068E-1,1.030099964E1,1.056342928E1
1.101360700E1,2.571000099E0,2.870000005E-1,9.725000381E0,1.006320242E1
1.101849039E1,2.947000027E0,3.650000095E-1,8.645000458E0,9.140791381E0
1.102349600E1,3.170000076E0,4.269999862E-1,7.714000225E0,8.350869951E0
1.102858254E1,3.244999886E0,4.519999921E-1,6.960000038E0,7.692589212E0
1.103339154E1,3.180000067E0,4.399999976E-1,6.381000042E0,7.143049906E0
1.103851454E1,2.993999958E0,4.149999917E-1,6.000999928E0,6.719245558E0
1.104360146E1,2.719000101E0,3.779999912E-1,5.874000072E0,6.483804623E0
1.104843085E1,2.417000055E0,3.529999852E-1,6.000999928E0,6.479081601E0
1.105363662E1,2.170000076E0,3.510000110E-1,6.315999985E0,6.687597263E0
1.105837985E1,2.030999899E0,3.560000062E-1,6.749000072E0,7.056961001E0
1.106350908E1,1.940999985E0,3.810000122E-1,7.244999886E0,7.510170790E0
1.106857031E1,1.771999955E0,3.689999878E-1,7.769000053E0,7.977061280E0
1.107350400E1,1.488000035E0,2.090000063E-1,8.177000046E0,8.313913330E0
1.107914269E1,1.172999978E0,-5.799999833E-2,8.432999611E0,8.514386378E0
1.108346554E1,7.799999714E-1,-3.050000072E-1,8.626999855E0,8.667557410E0
1.109154731E1,4.000000190E-3,-4.539999962E-1,8.595999718E0,8.607981363E0
1.109353900E1,-2.160000056E-1,-3.980000019E-1,8.510000229E0,8.522039891E0
1.109840708E1,-5.509999990E-1,-1.480000019E-1,8.272000313E0,8.291652078E0
1.110521077E1,-7.139999866E-1,1.640000045E-1,7.902999878E0,7.936882200E0
1.110838300E1,-6.470000148E-1,4.070000052E-1,7.433000088E0,7.472198360E0
1.111342638E1,-4.339999855E-1,5.370000005E-1,7.022999763E0,7.056858413E0
1.111851931E1,-3.140000105E-1,6.209999919E-1,6.748000145E0,6.783785297E0
1.112343346E1,-4.460000098E-1,7.200000286E-1,6.613999844E0,6.668006447E0
1.112867869E1,-7.350000143E-1,8.050000072E-1,6.656000137E0,6.744671071E0
1.113365416E1,-1.024999976E0,8.590000272E-1,6.987999916E0,7.114818959E0
1.114056892E1,-1.330999970E0,8.719999790E-1,7.473000050E0,7.640528426E0
1.114374516E1,-1.641000032E0,8.180000186E-1,7.803999901E0,8.016509190E0
1.114843292E1,-1.751000047E0,7.799999714E-1,7.876999855E0,8.106881511E0
1.115409892E1,-1.848000050E0,6.750000119E-1,7.824999809E0,8.068540836E0
1.115839992E1,-1.840999961E0,6.890000105E-1,7.807000160E0,8.050667884E0
1.116341062E1,-1.843000054E0,8.180000186E-1,7.787000179E0,8.043826516E0
1.116840954E1,-1.868999958E0,9.810000062E-1,7.658999920E0,7.944545401E0
1.117444485E1,-1.860000014E0,1.139999986E0,7.441999912E0,7.755163616E0
1.117841338E1,-1.884999990E0,1.175999999E0,7.458000183E0,7.781900005E0
1.118344939E1,-2.111000061E0,1.253999949E0,7.609000206E0,7.995356231E0
1.118841123E1,-2.565999985E0,1.241000056E0,7.732999802E0,8.241584981E0
1.119349369E1,-3.121999979E0,9.570000172E-1,8.024999619E0,8.663910882E0
1.119842692E1,-3.775000095E0,3.889999986E-1,8.901000023E0,9.676246593E0
1.120461362E1,-4.627999783E0,-2.310000062E-1,1.011200047E1,1.112314238E1
1.120895869E1,-4.737999916E0,-2.049999982E-1,1.021000004E1,1.125765380E1
1.121674269E1,-4.453000069E0,3.560000062E-1,9.791999817E0,1.076286235E1
1.122340577E1,-3.653000116E0,9.559999704E-1,8.972000122E0,9.734224776E0
1.122885562E1,-3.137000084E0,1.189000010E0,8.411000252E0,9.055352880E0
1.123355762E1,-2.680000067E0,1.348999977E0,7.870999813E0,8.423469556E0
1.123955477E1,-2.292999983E0,1.468000054E0,7.447999954E0,7.930042648E0
1.124390685E1,-2.032000065E0,1.578999996E0,7.261000156E0,7.703530913E0
1.124838508E1,-1.935999990E0,1.671000004E0,7.363999844E0,7.795436528E0
1.125433208E1,-1.965999961E0,1.689000010E0,7.658999920E0,8.085676017E0
1.125838800E1,-2.053999901E0,1.593000054E0,7.966000080E0,8.379362866E0
1.126340692E1,-2.174000025E0,1.417999983E0,8.213000298E0,8.613383420E0
1.126882446E1,-2.279000044E0,1.269999981E0,8.437999725E0,8.832133407E0
1.127340616E1,-2.292999983E0,1.225000024E0,8.694000244E0,9.074365775E0
1.127838992E1,-2.151999950E0,1.300999999E0,8.942000389E0,9.288868378E0
1.128342146E1,-1.894999981E0,1.452000022E0,9.071000099E0,9.379891886E0
1.128854200E1,-1.625000000E0,1.605999947E0,9.057999611E0,9.341692447E0
1.129350408E1,-1.430999994E0,1.718999982E0,8.979999542E0,9.254356471E0
1.129838231E1,-1.350000024E0,1.769000053E0,8.972000122E0,9.243843759E0
1.130341539E1,-1.353000045E0,1.768000007E0,9.026000023E0,9.296510612E0
1.130842339E1,-1.447000027E0,1.741000056E0,9.222000122E0,9.495797835E0
1.131337177E1,-1.702000022E0,1.702999949E0,9.548999786E0,9.847863211E0
1.131839062E1,-2.151000023E0,1.634999990E0,1.000599957E1,1.036436459E1
1.132340400E1,-2.736000061E0,1.493999958E0,1.062100029E1,1.106902793E1
1.132839377E1,-3.335000038E0,1.279999971E0,1.135099983E1,1.189982447E1
1.133343254E1,-3.767999887E0,1.082999945E0,1.207999992E1,1.270027993E1
1.133842985E1,-3.878000021E0,9.810000062E-1,1.272900009E1,1.334273917E1
1.134343116E1,-3.619999886E0,1.003000021E0,1.324499989E1,1.376736831E1
1.134845400E1,-3.062999964E0,1.113000035E0,1.356999969E1,1.395584571E1
1.135338600E1,-2.352999926E0,1.261999965E0,1.365299988E1,1.391163751E1
1.135839454E1,-1.588999987E0,1.434999943E0,1.345300007E1,1.362231099E1
1.136339531E1,-8.389999866E-1,1.608000040E0,1.304800034E1,1.317345429E1
1.136854985E1,-1.550000012E-1,1.730999947E0,1.255900002E1,1.267867766E1
1.137348954E1,4.379999936E-1,1.779999971E0,1.204599953E1,1.218467679E1
1.137842108E1,9.430000186E-1,1.776999950E0,1.149199963E1,1.166674904E1
1.138339000E1,1.340999961E0,1.745000005E0,1.084799957E1,1.106898372E1
1.138917638E1,1.595000029E0,1.685999990E0,1.014099979E1,1.040319652E1
1.139339877E1,1.674000025E0,1.588999987E0,9.421999931E0,9.700581413E0
1.139841023E1,1.552999973E0,1.468000054E0,8.755000114E0,9.012039729E0
1.140345662E1,1.268000007E0,1.325999975E0,8.213999748E0,8.416406110E0
1.140843392E1,9.079999924E-1,1.157999992E0,7.857999802E0,7.994597479E0
1.141342100E1,5.180000067E-1,1.003999949E0,7.703999996E0,7.786395562E0
1.141908038E1,1.080000028E-1,8.669999838E-1,7.770999908E0,7.819961160E0
1.142340762E1,-3.190000057E-1,7.030000091E-1,8.083000183E0,8.119782138E0
1.142841177E1,-7.250000238E-1,4.659999907E-1,8.612999916E0,8.656012279E0
1.143340300E1,-1.060999990E0,1.539999992E-1,9.267999649E0,9.329804632E0
1.143882023E1,-1.347000003E0,-2.099999934E-1,9.932000160E0,1.002512525E1
1.144342069E1,-1.559000015E0,-5.989999771E-1,1.051299953E1,1.064483167E1
1.144838408E1,-1.626000047E0,-9.629999995E-1,1.087199974E1,1.103501806E1
1.145412900E1,-1.557000041E0,-1.276999950E0,1.091300011E1,1.109723161E1
1.145849954E1,-1.396999955E0,-1.567999959E0,1.073099995E1,1.093455955E1
1.146342046E1,-1.286000013E0,-1.713999987E0,1.061600018E1,1.083009934E1
1.146898800E1,-8.579999804E-1,-2.118000031E0,1.037800026E1,1.062661646E1
1.147341023E1,-7.239999771E-1,-2.237999916E0,1.032600021E1,1.059051935E1
1.147840262E1,-5.320000052E-1,-2.446000099E0,1.027600002E1,1.057648888E1
1.148337892E1,-4.740000069E-1,-2.619999886E0,1.032400036E1,1.066180373E1
1.148840623E1,-4.799999893E-1,-2.805999994E0,1.051500034E1,1.089354250E1
1.149343346E1,-4.810000062E-1,-3.015000105E0,1.082800007E1,1.125020765E1
1.149838700E1,-4.480000138E-1,-3.207999945E0,1.116899967E1,1.162920983E1
1.150343185E1,-4.020000100E-1,-3.351999998E0,1.143900013E1,1.192678632E1
1.150842869E1,-4.090000093E-1,-3.471999884E0,1.158699989E1,1.210291827E1
1.151341862E1,-5.189999938E-1,-3.617000103E0,1.159599972E1,1.215809443E1
1.151849862E1,-7.350000143E-1,-3.811000109E0,1.146000004E1,1.209940278E1
1.152339392E1,-1.023000002E0,-4.054999828E0,1.115400028E1,1.191223215E1
1.152841454E1,-1.347000003E0,-4.349999905E0,1.062800026E1,1.156249531E1
1.153343477E1,-1.639999986E0,-4.710999966E0,9.878000259E0,1.106607472E1
1.153891892E1,-1.804000020E0,-5.085999966E0,8.984000206E0,1.048017516E1
1.154342739E1,-1.797999978E0,-5.366000175E0,8.071999550E0,9.858191444E0
1.154842269E1,-1.593000054E0,-5.501999855E0,7.282000065E0,9.264835483E0
1.155386223E1,-1.149999976E0,-5.441999912E0,6.705999851E0,8.712536772E0
1.155839323E1,-4.749999940E-1,-5.168000221E0,6.456999779E0,8.284123214E0
1.156342154E1,3.449999988E-1,-4.731999874E0,6.600999832E0,8.129209469E0
1.156867054E1,1.131999969E0,-4.249000072E0,7.001999855E0,8.268217917E0
1.157362692E1,1.641999960E0,-3.855000019E0,7.451000214E0,8.548367868E0
1.157842554E1,1.620000005E0,-3.717000008E0,7.776000023E0,8.769644544E0
1.158341746E1,1.009999990E0,-3.970000029E0,7.830999851E0,8.837734940E0
1.158844246E1,1.340000033E-1,-4.512000084E0,7.693999767E0,8.920411043E0
1.159342562E1,-6.620000005E-1,-5.057000160E0,7.652999878E0,9.196733211E0
1.159842092E1,-1.325999975E0,-5.436999798E0,7.861999989E0,9.650403440E0
1.160345946E1,-1.934999943E0,-5.638999939E0,8.178000450E0,1.012038717E1
1.160852246E1,-2.536000013E0,-5.671999931E0,8.446999550E0,1.048592775E1
1.161346016E1,-3.125000000E0,-5.559000015E0,8.578000069E0,1.068878811E1
1.161876885E1,-3.653000116E0,-5.367000103E0,8.475000381E0,1.067589488E1
1.162343246E1,-3.884999990E0,-5.262000084E0,8.399999619E0,1.064621357E1
1.162838023E1,-4.284999847E0,-5.056000233E0,8.435000420E0,1.072723609E1
1.163373608E1,-4.639999866E0,-4.828000069E0,8.692999840E0,1.097303193E1
1.163840869E1,-4.673999786E0,-4.767000198E0,8.673000336E0,1.094493032E1
1.164349285E1,-4.729000092E0,-4.650000095E0,8.496999741E0,1.077891216E1
1.164842938E1,-4.975999832E0,-4.611000061E0,8.423000336E0,1.081521292E1
1.165364208E1,-5.552999973E0,-4.841000080E0,8.250000000E0,1.106045164E1
1.165839639E1,-6.297999859E0,-5.449999809E0,7.435999870E0,1.116518671E1
1.166339392E1,-6.821000099E0,-6.237999916E0,6.098000050E0,1.107358523E1
1.167122316E1,-6.533999920E0,-6.860000134E0,4.774000168E0,1.060866789E1
1.167343800E1,-6.117000103E0,-6.808000088E0,4.737999916E0,1.030607581E1
1.167841992E1,-4.961999893E0,-6.379000187E0,5.110000134E0,9.561651933E0
1.168438523E1,-3.719000101E0,-5.721000195E0,5.681000233E0,8.878883298E0
1.168877908E1,-2.749000072E0,-5.067999840E0,6.105999947E0,8.397908021E0
1.169382823E1,-2.196000099E0,-4.573999882E0,6.288000107E0,8.079779496E0
1.169838639E1,-1.988999963E0,-4.267000198E0,6.324999809E0,7.884734246E0
1.170404569E1,-2.023000002E0,-4.130000114E0,6.361999989E0,7.850125719E0
1.170849923E1,-2.247999907E0,-4.188000202E0,6.471000195E0,8.029115318E0
1.171340046E1,-2.588999987E0,-4.433000088E0,6.618999958E0,8.376489190E0
1.171865292E1,-2.967000008E0,-4.757999897E0,6.763000011E0,8.785204677E0
1.172426700E1,-3.276999950E0,-4.998000145E0,6.945000172E0,9.162519387E0
1.172860885E1,-3.446000099E0,-5.046999931E0,7.159999847E0,9.413433104E0
1.173421908E1,-3.467999935E0,-4.921999931E0,7.340000153E0,9.493614123E0
1.173838377E1,-3.354000092E0,-4.703000069E0,7.428999901E0,9.410502951E0
1.174339800E1,-3.147000074E0,-4.495999813E0,7.435999870E0,9.241846020E0
1.174840931E1,-2.908999920E0,-4.393000126E0,7.423999786E0,9.103653303E0
1.175572277E1,-2.667999983E0,-4.563000202E0,7.431000233E0,9.119153426E0
1.175842292E1,-2.657000065E0,-4.738999844E0,7.460999966E0,9.229533539E0
1.176339185E1,-2.726999998E0,-5.208000183E0,7.520999908E0,9.545953830E0
1.176853516E1,-2.819000006E0,-5.624000072E0,7.403999805E0,9.715726991E0
1.177338169E1,-2.822000027E0,-5.764999866E0,7.017000198E0,9.509847496E0
1.177842969E1,-2.716000080E0,-5.594999790E0,6.480000019E0,8.981708041E0
1.178370269E1,-2.546999931E0,-5.243000031E0,5.993999958E0,8.360878750E0
1.178843216E1,-2.463999987E0,-5.052999973E0,5.829999924E0,8.098950782E0
1.179342877E1,-2.322000027E0,-4.723000050E0,5.704999924E0,7.761793460E0
1.179841862E1,-2.253000021E0,-4.521999836E0,5.861999989E0,7.738703734E0
